"id","date","weight","comments"
"1771478449078","2016-02-18","159.2","t"
"1771478449458","2016-02-19","158.8","t"
"1771478449873","2016-02-20","159.2","t"
"1771478450007","2016-02-21","159.6","t"
"1771478451240","2016-02-22","158","t"
"1771478451613","2016-02-23","160.6","t"
"1771478452083","2016-02-24","160","t"
"1771478453294","2016-02-25","160","t"
"1771478453690","2016-02-27","158.6","t"
"1771478453788","2016-02-28","158.8","t"
"1771478453824","2016-02-29","162.8","t"
"1771478453974","2016-03-02","159.8","t"
"1771478454404","2016-03-03","160.2","t"
"1771478454889","2016-03-04","160.4","t"
"1771478455091","2016-03-05","160.4","t"
"1771478456191","2016-03-06","160","t"
"1771478456267","2016-03-07","157.7","t"
"1771478456287","2016-03-09","160.2","t"
"1771478457290","2016-03-10","160.2","t"
"1771478457575","2016-03-11","163.6","t"
"1771478458428","2016-03-13","161.8","t"
"1771478458704","2016-03-14","163","t"
"1771478458783","2016-03-18","161.8","t"
"1771478459671","2016-03-19","161.8","t"
"1771478460655","2016-03-20","159.8","t"
"1771478461528","2016-03-21","165","t"
"1771478461732","2016-03-22","164","t"
"1771478462309","2016-03-23","160.6","t"
"1771478463420","2016-03-26","160.4","t"
"1771478464381","2016-03-27","161.6","t"
"1771478464509","2016-03-28","159.4","t"
"1771478464695","2016-04-02","161.4","t"
"1771478465763","2016-04-03","159.8","t"
"1771478466121","2016-04-04","160.6","t"
"1771478466463","2016-04-07","162.4","t"
"1771478466866","2016-04-10","159.4","t"
"1771478467560","2016-04-11","157.4","t"
"1771478468427","2016-04-12","160","t"
"1771478468677","2016-04-13","159.8","t"
"1771478469458","2016-04-14","161.6","t"
"1771478470003","2016-04-15","164","t"
"1771478470925","2016-04-16","162.6","t"
"1771478470976","2016-04-17","161.4","t"
"1771478471865","2016-04-18","160.2","t"
"1771478472545","2016-04-19","162.2","t"
"1771478473192","2016-04-20","160.8","t"
"1771478473413","2016-04-22","160.8","t"
"1771478474365","2016-04-23","159.8","t"
"1771478475358","2016-04-24","159.8","t"
"1771478476586","2016-04-25","159.2","t"
"1771478477597","2016-04-26","160.2","t"
"1771478478805","2016-04-27","159.6","t"
"1771478479977","2016-04-28","159.4","t"
"1771478480291","2016-04-29","159.6","t"
"1771478480559","2016-04-30","159.6","t"
"1771478481653","2016-05-01","159.6","t"
"1771478482005","2016-05-02","160.6","t"
"1771478483048","2016-05-03","160.4","t"
"1771478483593","2016-05-04","157.4","t"
"1771478483836","2016-05-05","159.8","t"
"1771478484837","2016-05-06","161.4","t"
"1771478485972","2016-05-07","160.2","t"
"1771478486240","2016-05-08","159.8","t"
"1771478487118","2016-05-09","162.8","t"
"1771478487928","2016-05-10","161.4","t"
"1771478489138","2016-05-11","160","t"
"1771478490000","2016-05-12","161.6","t"
"1771478490745","2016-05-13","160.8","t"
"1771478491199","2016-05-14","159.6","t"
"1771478491873","2016-05-15","160.6","t"
"1771478492190","2016-05-16","159.8","t"
"1771478492518","2016-05-17","159.8","t"
"1771478492583","2016-05-18","159.4","t"
"1771478493363","2016-05-19","161.8","t"
"1771478494175","2016-05-20","159.8","t"
"1771478495268","2016-05-21","159.4","t"
"1771478496345","2016-05-22","161","t"
"1771478497058","2016-05-23","159.6","t"
"1771478498167","2016-05-24","161.8","t"
"1771478498823","2016-05-25","162","t"
"1771478499648","2016-05-26","161.6","t"
"1771478500213","2016-05-29","161.4","t"
"1771478500633","2016-05-30","160.6","t"
"1771478501376","2016-05-31","159","t"
"1771478502555","2016-06-01","160.4","t"
"1771478502719","2016-06-02","160","t"
"1771478503375","2016-06-03","159.8","t"
"1771478504058","2016-06-04","159.4","t"
"1771478504513","2016-06-05","161.6","t"
"1771478505623","2016-06-06","159.8","t"
"1771478505815","2016-06-07","161.4","t"
"1771478506713","2016-06-08","161.4","t"
"1771478507283","2016-06-09","160.8","t"
"1771478508497","2016-06-15","161.6","t"
"1771478509323","2016-06-20","162.6","t"
"1771478509589","2016-06-21","161.8","t"
"1771478510353","2016-06-22","162","t"
"1771478510475","2016-06-23","159.8","t"
"1771478511213","2016-06-24","160.2","t"
"1771478511508","2016-06-25","161.2","t"
"1771478512642","2016-06-26","162.6","t"
"1771478512794","2016-06-27","161.8","t"
"1771478512822","2016-06-28","161.8","t"
"1771478513871","2016-06-29","162.2","t"
"1771478514850","2016-06-30","161.4","t"
"1771478515875","2016-07-01","163","t"
"1771478517058","2016-07-02","163.2","t"
"1771478517211","2016-07-03","162.8","t"
"1771478518328","2016-07-04","162","t"
"1771478518966","2016-07-05","163","t"
"1771478519713","2016-07-06","161.6","t"
"1771478520315","2016-07-07","161.4","t"
"1771478520614","2016-07-08","161","t"
"1771478520751","2016-07-09","161","t"
"1771478521725","2016-07-10","162.2","t"
"1771478522389","2016-07-11","159.6","t"
"1771478522978","2016-07-12","159.8","t"
"1771478523058","2016-07-13","159.8","t"
"1771478523925","2016-07-14","159","t"
"1771478524706","2016-07-15","160.2","t"
"1771478525336","2016-07-16","159.2","t"
"1771478525575","2016-07-17","160","t"
"1771478526237","2016-07-18","158.8","t"
"1771478527168","2016-07-19","160.2","t"
"1771478527267","2016-07-20","158.8","t"
"1771478527792","2016-07-21","160.4","t"
"1771478528188","2016-07-22","159.6","t"
"1771478529246","2016-07-23","159.6","t"
"1771478529388","2016-07-24","159.2","t"
"1771478529483","2016-07-25","158.8","t"
"1771478530537","2016-07-26","159.2","t"
"1771478531446","2016-07-27","158.8","t"
"1771478531468","2016-07-28","158","t"
"1771478531937","2016-07-29","160.6","t"
"1771478532737","2016-08-01","160.4","t"
"1771478533350","2016-08-02","159.8","t"
"1771478533852","2016-08-06","158.8","t"
"1771478534007","2016-08-12","158.8","t"
"1771478534674","2016-08-15","159","t"
"1771478535080","2016-08-16","160.8","t"
"1771478535771","2016-08-17","160.2","t"
"1771478536889","2016-08-18","161.6","t"
"1771478537512","2016-08-19","157.8","t"
"1771478538726","2016-08-21","158.2","t"
"1771478539040","2016-08-22","158","t"
"1771478539223","2016-08-23","159.4","t"
"1771478540077","2016-08-24","159.6","t"
"1771478541291","2016-08-25","162.4","t"
"1771478541948","2016-08-26","160.8","t"
"1771478542056","2016-08-27","162","t"
"1771478542089","2016-08-28","160","t"
"1771478542673","2016-08-29","160","t"
"1771478543676","2016-08-30","160.4","t"
"1771478544134","2016-09-01","163","t"
"1771478544779","2016-09-02","161.6","t"
"1771478545631","2016-09-03","160.6","t"
"1771478545932","2016-09-05","159.6","t"
"1771478546574","2016-09-07","160.2","t"
"1771478547535","2016-09-08","160.2","t"
"1771478548081","2016-09-09","159","t"
"1771478548554","2016-09-09","159","t"
"1771478548800","2016-09-10","160.6","t"
"1771478549113","2016-09-12","159.6","t"
"1771478549555","2016-09-13","160.6","t"
"1771478550601","2016-09-14","159.2","t"
"1771478550889","2016-09-15","159.6","t"
"1771478551703","2016-09-16","157.8","t"
"1771478552839","2016-09-19","160.2","t"
"1771478553077","2016-09-20","160.6","t"
"1771478553700","2016-09-21","158.4","t"
"1771478554681","2016-09-22","160.6","t"
"1771478555517","2016-09-24","159.4","t"
"1771478556328","2016-09-26","161.4","t"
"1771478556718","2016-09-27","160.4","t"
"1771478557358","2016-09-29","158.6","t"
"1771478558185","2016-10-01","160.8","t"
"1771478559367","2016-10-02","163.6","t"
"1771478559598","2016-10-10","162.8","t"
"1771478559905","2016-10-11","161.6","t"
"1771478560536","2016-10-12","161","t"
"1771478561043","2016-10-13","161.2","t"
"1771478561579","2016-10-14","161.2","t"
"1771478562141","2016-10-15","161.4","t"
"1771478563189","2016-10-16","162.2","t"
"1771478563485","2016-10-17","161.4","t"
"1771478564029","2016-10-18","163","t"
"1771478564382","2016-10-20","163.2","t"
"1771478564887","2016-10-21","160.8","t"
"1771478565086","2016-10-23","160.8","t"
"1771478565907","2016-10-24","162.6","t"
"1771478566947","2016-10-25","162.8","t"
"1771478567588","2016-10-26","164.2","t"
"1771478567831","2016-10-27","164.8","t"
"1771478568273","2016-10-27","164.8","t"
"1771478568810","2016-10-28","164.4","t"
"1771478569087","2016-10-29","161.6","t"
"1771478570142","2016-10-30","162","t"
"1771478570641","2016-10-31","161.6","t"
"1771478571790","2016-11-01","162.4","t"
"1771478572036","2016-11-02","161.8","t"
"1771478572663","2016-11-03","164.2","t"
"1771478573372","2016-11-06","162.6","t"
"1771478574473","2016-11-07","165","t"
"1771478575400","2016-11-08","164.4","t"
"1771478575938","2016-11-09","162.2","t"
"1771478576093","2016-11-10","162.8","t"
"1771478576198","2016-11-11","163.2","t"
"1771478576749","2016-11-13","161.4","t"
"1771478577634","2016-11-15","163.8","t"
"1771478577748","2016-11-17","163.2","t"
"1771478577864","2016-11-18","163.2","t"
"1771478578513","2016-11-19","163.6","t"
"1771478578929","2016-11-20","162.6","t"
"1771478580090","2016-11-21","163","t"
"1771478580857","2016-11-22","163.6","t"
"1771478581954","2016-11-23","166","t"
"1771478582016","2016-11-25","163.8","t"
"1771478582831","2016-11-26","164.8","t"
"1771478583303","2016-11-27","165.4","t"
"1771478583505","2016-11-28","165.2","t"
"1771478584024","2016-11-29","165.6","t"
"1771478584488","2016-11-30","167.2","t"
"1771478584894","2016-12-01","166.4","t"
"1771478586100","2016-12-02","167","t"
"1771478586891","2016-12-03","164.8","t"
"1771478587359","2016-12-05","164.8","t"
"1771478588116","2016-12-06","165","t"
"1771478589267","2016-12-09","165.8","t"
"1771478590308","2016-12-10","165.8","t"
"1771478590917","2016-12-11","164.4","t"
"1771478591223","2016-12-12","165.8","t"
"1771478591749","2016-12-13","166","t"
"1771478592973","2016-12-14","164.6","t"
"1771478593670","2016-12-15","166.2","t"
"1771478594239","2016-12-16","167.2","t"
"1771478594977","2016-12-17","165.2","t"
"1771478595643","2016-12-18","164.8","t"
"1771478596090","2016-12-19","164.8","t"
"1771478596805","2016-12-20","166","t"
"1771478598021","2016-12-21","165.2","t"
"1771478598734","2016-12-22","165.2","t"
"1771478599681","2016-12-23","165.2","t"
"1771478600860","2016-12-24","165","t"
"1771478601111","2016-12-25","167.4","t"
"1771478602134","2016-12-26","165.6","t"
"1771478603278","2016-12-27","166","t"
"1771478603605","2016-12-28","165.2","t"
"1771478604301","2016-12-29","165.2","t"
"1771478604708","2016-12-30","165.2","t"
"1771478605272","2016-12-31","164.4","t"
"1771478605945","2017-01-01","162.6","t"
"1771478606430","2017-01-02","164.2","t"
"1771478607478","2017-01-03","165.4","t"
"1771478607563","2017-01-05","166.4","t"
"1771478608471","2017-01-06","163.8","t"
"1771478609360","2017-01-07","164.8","t"
"1771478609654","2017-01-08","164.2","t"
"1771478610862","2017-01-09","164.4","t"
"1771478611179","2017-01-10","164.6","t"
"1771478611969","2017-01-11","165.8","t"
"1771478612660","2017-01-12","165.8","t"
"1771478613793","2017-01-13","164.8","t"
"1771478614873","2017-01-14","163.4","t"
"1771478615921","2017-01-15","165.4","t"
"1771478616462","2017-01-16","165.6","t"
"1771478617431","2017-01-17","165.8","t"
"1771478617522","2017-01-18","164","t"
"1771478618059","2017-01-19","165.2","t"
"1771478618741","2017-01-20","164.8","t"
"1771478618787","2017-01-21","163.8","t"
"1771478619457","2017-01-22","165.4","t"
"1771478620038","2017-01-23","165","t"
"1771478621166","2017-01-24","166.4","t"
"1771478621894","2017-01-25","165","t"
"1771478622667","2017-01-26","164.2","t"
"1771478623054","2017-01-27","164","t"
"1771478623263","2017-01-28","165.4","t"
"1771478624018","2017-01-29","165.2","t"
"1771478624210","2017-01-30","167.4","t"
"1771478624369","2017-01-31","166.6","t"
"1771478624436","2017-02-01","166.2","t"
"1771478624627","2017-02-02","166","t"
"1771478624797","2017-02-03","166.4","t"
"1771478625574","2017-02-04","165.2","t"
"1771478626791","2017-02-05","164.8","t"
"1771478627402","2017-02-06","166.8","t"
"1771478627746","2017-02-07","166.4","t"
"1771478628234","2017-02-08","165.2","t"
"1771478628509","2017-02-09","165.2","t"
"1771478628914","2017-02-10","165","t"
"1771478629640","2017-02-11","164.6","t"
"1771478630474","2017-02-12","164.8","t"
"1771478630626","2017-02-13","165","t"
"1771478630644","2017-02-14","162.6","t"
"1771478631182","2017-02-15","161.6","t"
"1771478631851","2017-02-16","160.4","t"
"1771478632144","2017-02-17","161","t"
"1771478633056","2017-02-18","160.2","t"
"1771478634230","2017-02-19","162.4","t"
"1771478635333","2017-02-20","163.2","t"
"1771478636093","2017-02-21","162.8","t"
"1771478637013","2017-02-22","161.6","t"
"1771478637221","2017-02-23","161.6","t"
"1771478637972","2017-02-24","162.6","t"
"1771478638390","2017-02-25","161.8","t"
"1771478638952","2017-02-26","163.2","t"
"1771478639770","2017-02-27","162.6","t"
"1771478639967","2017-02-28","162.6","t"
"1771478640704","2017-03-01","162.2","t"
"1771478641652","2017-03-02","162.8","t"
"1771478642115","2017-03-03","161.8","t"
"1771478642676","2017-03-04","161.2","t"
"1771478643216","2017-03-05","160.6","t"
"1771478643228","2017-03-06","160.4","t"
"1771478644151","2017-03-07","161.4","t"
"1771478644275","2017-03-08","161.4","t"
"1771478644322","2017-03-09","164.2","t"
"1771478645153","2017-03-10","162.6","t"
"1771478645983","2017-03-11","161.8","t"
"1771478646184","2017-03-12","162.6","t"
"1771478646841","2017-03-13","162.6","t"
"1771478647073","2017-03-14","162.6","t"
"1771478647761","2017-03-15","161","t"
"1771478648343","2017-03-16","162.8","t"
"1771478648950","2017-03-17","162.6","t"
"1771478649495","2017-03-18","162.4","t"
"1771478649626","2017-03-19","163.8","t"
"1771478650233","2017-03-20","160","t"
"1771478651464","2017-03-21","162.6","t"
"1771478651848","2017-03-22","161.6","t"
"1771478651988","2017-03-23","162.6","t"
"1771478652382","2017-03-24","159.6","t"
"1771478652735","2017-03-25","163","t"
"1771478653528","2017-03-26","163","t"
"1771478653847","2017-03-27","163.2","t"
"1771478653879","2017-03-28","162.4","t"
"1771478653957","2017-03-29","162.8","t"
"1771478654084","2017-03-30","162.2","t"
"1771478655223","2017-03-31","162.8","t"
"1771478655675","2017-04-01","160.4","t"
"1771478656328","2017-04-02","161.8","t"
"1771478657223","2017-04-03","161.6","t"
"1771478658423","2017-04-04","162","t"
"1771478658808","2017-04-05","162.8","t"
"1771478659758","2017-04-06","162.6","t"
"1771478660214","2017-04-07","163.2","t"
"1771478660776","2017-04-08","161","t"
"1771478661981","2017-04-09","164.2","t"
"1771478662047","2017-04-10","163.2","t"
"1771478662181","2017-04-11","163","t"
"1771478662519","2017-04-12","162.6","t"
"1771478663647","2017-04-13","162.8","t"
"1771478663775","2017-04-14","160.6","t"
"1771478664349","2017-04-15","161.4","t"
"1771478664774","2017-04-16","163.6","t"
"1771478664960","2017-04-17","160.2","t"
"1771478665703","2017-04-18","161.8","t"
"1771478666578","2017-04-19","161","t"
"1771478667720","2017-04-20","161.8","t"
"1771478668946","2017-04-21","162.8","t"
"1771478669502","2017-04-22","163.2","t"
"1771478670514","2017-04-23","163","t"
"1771478671443","2017-04-24","162.8","t"
"1771478672014","2017-04-25","162.8","t"
"1771478672834","2017-04-26","161.6","t"
"1771478674041","2017-04-27","162","t"
"1771478674241","2017-04-28","161.6","t"
"1771478675439","2017-04-29","162.4","t"
"1771478676214","2017-04-30","162.8","t"
"1771478677439","2017-05-01","161","t"
"1771478678031","2017-05-02","161.8","t"
"1771478678989","2017-05-03","162.2","t"
"1771478679834","2017-05-04","163","t"
"1771478680542","2017-05-05","163.2","t"
"1771478680974","2017-05-06","162.2","t"
"1771478680998","2017-05-07","162","t"
"1771478681172","2017-05-08","159.6","t"
"1771478682074","2017-05-09","162.4","t"
"1771478682653","2017-05-10","163","t"
"1771478683281","2017-05-11","163.4","t"
"1771478684452","2017-05-12","163.2","t"
"1771478685246","2017-05-13","162","t"
"1771478685564","2017-05-14","162","t"
"1771478686168","2017-05-15","161","t"
"1771478686749","2017-05-16","162","t"
"1771478687139","2017-05-17","162","t"
"1771478687711","2017-05-18","164.2","t"
"1771478688938","2017-05-19","161.6","t"
"1771478689046","2017-05-20","161.2","t"
"1771478689328","2017-05-22","161.6","t"
"1771478690128","2017-05-23","161.4","t"
"1771478691267","2017-05-24","162","t"
"1771478692245","2017-05-25","161.6","t"
"1771478693202","2017-05-26","160.6","t"
"1771478694404","2017-05-27","160","t"
"1771478694592","2017-05-28","161.4","t"
"1771478695196","2017-05-29","160.2","t"
"1771478695631","2017-05-30","160.8","t"
"1771478696139","2017-05-31","161.4","t"
"1771478697249","2017-06-01","162","t"
"1771478697934","2017-06-03","162.4","t"
"1771478698111","2017-06-04","163.4","t"
"1771478698398","2017-06-05","160.2","t"
"1771478699098","2017-06-07","160","t"
"1771478699619","2017-06-08","160.6","t"
"1771478700549","2017-06-09","160.4","t"
"1771478701150","2017-06-10","160.6","t"
"1771478701204","2017-06-11","161.6","t"
"1771478702240","2017-06-12","161","t"
"1771478702938","2017-06-13","160.2","t"
"1771478703149","2017-06-14","161.6","t"
"1771478704247","2017-06-16","158.8","t"
"1771478704497","2017-06-19","160.4","t"
"1771478705354","2017-06-20","159.8","t"
"1771478706075","2017-06-21","160.6","t"
"1771478706169","2017-06-22","159.6","t"
"1771478706816","2017-06-23","160.4","t"
"1771478707589","2017-06-24","160","t"
"1771478708076","2017-06-25","161.6","t"
"1771478708824","2017-06-27","160.8","t"
"1771478709776","2017-06-28","160.2","t"
"1771478710602","2017-06-29","160","t"
"1771478711447","2017-06-30","160","t"
"1771478712266","2017-07-01","160.4","t"
"1771478713032","2017-07-02","160.4","t"
"1771478713114","2017-07-03","160","t"
"1771478713815","2017-07-04","158.6","t"
"1771478714570","2017-07-05","160.2","t"
"1771478715591","2017-07-06","158.8","t"
"1771478715766","2017-07-07","159.6","t"
"1771478716844","2017-07-08","159","t"
"1771478716905","2017-07-09","160.2","t"
"1771478718070","2017-07-10","160.2","t"
"1771478719292","2017-07-11","162.4","t"
"1771478720348","2017-07-12","162.2","t"
"1771478720747","2017-07-13","162.2","t"
"1771478721845","2017-07-14","160.2","t"
"1771478722285","2017-07-15","160.2","t"
"1771478723144","2017-07-16","161.4","t"
"1771478723397","2017-07-17","160.8","t"
"1771478724601","2017-07-18","161.4","t"
"1771478724806","2017-07-19","160.8","t"
"1771478724919","2017-07-20","160.8","t"
"1771478725340","2017-07-21","160.4","t"
"1771478725417","2017-07-22","160.6","t"
"1771478725658","2017-07-23","160.2","t"
"1771478726262","2017-07-24","160.4","t"
"1771478726814","2017-07-25","160.6","t"
"1771478727575","2017-07-26","161.6","t"
"1771478727896","2017-07-27","160.6","t"
"1771478728085","2017-07-28","160.2","t"
"1771478729008","2017-07-29","161.6","t"
"1771478729836","2017-07-30","163.2","t"
"1771478730700","2017-07-31","163.2","t"
"1771478730823","2017-08-01","162.6","t"
"1771478732023","2017-08-02","160.6","t"
"1771478732419","2017-08-03","160.4","t"
"1771478733617","2017-08-04","160.2","t"
"1771478733690","2017-08-05","161","t"
"1771478734180","2017-08-07","159.6","t"
"1771478734735","2017-08-08","161.6","t"
"1771478735055","2017-08-10","161.8","t"
"1771478735236","2017-08-11","161.4","t"
"1771478735688","2017-08-12","162","t"
"1771478736302","2017-08-13","160.4","t"
"1771478736733","2017-08-14","160.6","t"
"1771478737047","2017-08-15","160.4","t"
"1771478738058","2017-08-16","159.8","t"
"1771478738232","2017-08-17","160.2","t"
"1771478739457","2017-08-18","160.8","t"
"1771478740047","2017-08-19","160.4","t"
"1771478740904","2017-08-20","161.8","t"
"1771478741592","2017-08-21","160.8","t"
"1771478742691","2017-08-22","160","t"
"1771478742881","2017-08-23","159.6","t"
"1771478742934","2017-08-24","160.4","t"
"1771478743392","2017-08-25","161.4","t"
"1771478744457","2017-08-26","161.8","t"
"1771478745446","2017-08-27","163.8","t"
"1771478745943","2017-08-28","160.6","t"
"1771478746881","2017-08-29","159.8","t"
"1771478747998","2017-08-30","160.8","t"
"1771478748421","2017-08-31","161.4","t"
"1771478749556","2017-09-01","160","t"
"1771478750620","2017-09-02","159.4","t"
"1771478750656","2017-09-03","160.4","t"
"1771478751874","2017-09-04","158.6","t"
"1771478752270","2017-09-05","159.8","t"
"1771478752856","2017-09-06","160.4","t"
"1771478753806","2017-09-07","161.4","t"
"1771478753884","2017-09-10","162","t"
"1771478753934","2017-09-12","159.8","t"
"1771478755116","2017-09-13","159.6","t"
"1771478756252","2017-09-14","158","t"
"1771478757124","2017-09-15","159.6","t"
"1771478757194","2017-09-16","158.8","t"
"1771478758189","2017-09-17","159.8","t"
"1771478758337","2017-09-18","161.6","t"
"1771478759081","2017-09-20","163.6","t"
"1771478760051","2017-09-21","162.6","t"
"1771478760881","2017-09-22","162.2","t"
"1771478761720","2017-09-23","161.6","t"
"1771478762489","2017-09-23","157","t"
"1771478762876","2017-09-24","162.4","t"
"1771478763448","2017-09-24","166.6","t"
"1771478764096","2017-09-25","162.4","t"
"1771478764497","2017-09-28","162.6","t"
"1771478765093","2017-09-30","161.8","t"
"1771478766035","2017-10-01","164","t"
"1771478767081","2017-10-02","160","t"
"1771478767337","2017-10-03","161.6","t"
"1771478768343","2017-10-06","159.8","t"
"1771478769148","2017-10-09","162.4","t"
"1771478769302","2017-10-10","162.8","t"
"1771478769724","2017-10-11","163.8","t"
"1771478770149","2017-10-12","163.4","t"
"1771478771161","2017-10-13","163.6","t"
"1771478771226","2017-10-14","162","t"
"1771478772436","2017-10-15","160.2","t"
"1771478772831","2017-10-17","163","t"
"1771478773306","2017-10-18","162.4","t"
"1771478773690","2017-10-19","162.4","t"
"1771478774207","2017-10-20","160.9","t"
"1771478774248","2017-10-21","161.6","t"
"1771478774898","2017-10-22","163.6","t"
"1771478774917","2017-10-23","161.6","t"
"1771478776091","2017-10-24","162.2","t"
"1771478776239","2017-10-25","160.8","t"
"1771478777050","2017-10-26","161","t"
"1771478777251","2017-10-27","161.4","t"
"1771478778159","2017-10-28","162.2","t"
"1771478778706","2017-10-30","160.6","t"
"1771478779885","2017-10-31","160.6","t"
"1771478780073","2017-11-01","163","t"
"1771478780521","2017-11-02","163","t"
"1771478781119","2017-11-03","164","t"
"1771478781302","2017-11-04","162.6","t"
"1771478782380","2017-11-06","162","t"
"1771478782799","2017-11-07","164.6","t"
"1771478783485","2017-11-08","165","t"
"1771478784371","2017-11-09","164.2","t"
"1771478784970","2017-11-11","163","t"
"1771478786102","2017-11-12","163","t"
"1771478786383","2017-11-20","160.2","t"
"1771478787206","2017-11-21","163.4","t"
"1771478787945","2017-11-22","164","t"
"1771478788778","2017-11-24","162.2","t"
"1771478790004","2017-11-26","164.2","t"
"1771478790996","2017-12-07","164.8","t"
"1771478791118","2017-12-08","164.6","t"
"1771478791841","2017-12-09","164.4","t"
"1771478792659","2017-12-10","164.2","t"
"1771478793090","2017-12-11","164.4","t"
"1771478793344","2017-12-12","165.2","t"
"1771478793571","2017-12-14","165.6","t"
"1771478794805","2017-12-15","164","t"
"1771478795881","2017-12-16","164.2","t"
"1771478796211","2017-12-22","165","t"
"1771478797160","2017-12-23","165.2","t"
"1771478798358","2017-12-25","165","t"
"1771478798372","2017-12-26","164.6","t"
"1771478799446","2017-12-30","163.2","t"
"1771478800530","2017-12-31","163.6","t"
"1771478801133","2018-01-01","165.6","t"
"1771478801499","2018-01-02","164.8","t"
"1771478802399","2018-01-03","165.4","t"
"1771478802644","2018-01-04","165.2","t"
"1771478803550","2018-01-05","167.2","t"
"1771478803943","2018-01-08","166.8","t"
"1771478804815","2018-01-10","166.2","t"
"1771478805797","2018-01-11","165.6","t"
"1771478806923","2018-01-12","163.8","t"
"1771478807263","2018-01-13","165.4","t"
"1771478808015","2018-01-14","164.2","t"
"1771478809180","2018-01-17","166.4","t"
"1771478810167","2018-01-19","165.4","t"
"1771478811247","2018-01-20","163.8","t"
"1771478812109","2018-01-21","165.4","t"
"1771478812796","2018-01-22","165","t"
"1771478812880","2018-01-23","166","t"
"1771478813060","2018-01-24","164.4","t"
"1771478813508","2018-01-29","164.4","t"
"1771478813830","2018-01-30","164","t"
"1771478814562","2018-01-31","164","t"
"1771478815673","2018-02-01","164.2","t"
"1771478816507","2018-02-02","165","t"
"1771478817534","2018-02-04","165.4","t"
"1771478818554","2018-02-05","164.4","t"
"1771478819672","2018-02-06","166.6","t"
"1771478820803","2018-02-07","168.4","t"
"1771478821313","2018-02-08","167.4","t"
"1771478822080","2018-02-09","166.4","t"
"1771478822937","2018-02-10","166.2","t"
"1771478823117","2018-02-12","163.2","t"
"1771478823671","2018-02-13","164.4","t"
"1771478824793","2018-02-14","166.6","t"
"1771478825936","2018-02-15","167","t"
"1771478827156","2018-02-16","167","t"
"1771478827900","2018-02-18","165.8","t"
"1771478828365","2018-02-19","167.2","t"
"1771478828919","2018-02-20","167.4","t"
"1771478829953","2018-02-21","167","t"
"1771478830559","2018-02-23","165.6","t"
"1771478831614","2018-02-24","165.8","t"
"1771478832657","2018-02-25","165","t"
"1771478833754","2018-02-26","166.2","t"
"1771478834626","2018-02-27","167.6","t"
"1771478834772","2018-03-01","165","t"
"1771478835978","2018-03-02","165","t"
"1771478837117","2018-03-03","165","t"
"1771478838109","2018-03-04","166.4","t"
"1771478839034","2018-03-05","164.5","t"
"1771478839493","2018-03-06","165.8","t"
"1771478840009","2018-03-07","165.4","t"
"1771478840156","2018-03-08","163","t"
"1771478840654","2018-03-09","164.6","t"
"1771478841356","2018-03-10","163.8","t"
"1771478842503","2018-03-11","166","t"
"1771478843255","2018-03-12","165.2","t"
"1771478844484","2018-03-13","166.2","t"
"1771478845437","2018-03-14","166.6","t"
"1771478846146","2018-03-16","166.4","t"
"1771478846583","2018-03-17","167","t"
"1771478847380","2018-04-14","167","t"
"1771478848196","2018-04-15","168.2","t"
"1771478849148","2018-04-16","169.8","t"
"1771478849803","2018-04-17","167.8","t"
"1771478850638","2018-04-19","166","t"
"1771478850930","2018-04-20","168.2","t"
"1771478851116","2018-04-21","168.4","t"
"1771478851975","2018-04-22","169.2","t"
"1771478852472","2018-04-23","165.6","t"
"1771478852869","2018-04-24","167","t"
"1771478853939","2018-04-25","168.6","t"
"1771478854702","2018-04-26","168","t"
"1771478854901","2018-04-27","167.2","t"
"1771478855652","2018-04-28","168","t"
"1771478856542","2018-04-29","168.4","t"
"1771478856943","2018-04-30","167.4","t"
"1771478857036","2018-05-01","168.4","t"
"1771478857613","2018-05-02","170","t"
"1771478857659","2018-05-03","167.8","t"
"1771478857979","2018-05-05","169.4","t"
"1771478858039","2018-05-06","169.4","t"
"1771478858591","2018-05-07","167.6","t"
"1771478859716","2018-05-08","168.4","t"
"1771478860939","2018-05-09","169.8","t"
"1771478861646","2018-05-10","169.4","t"
"1771478862782","2018-05-11","168.2","t"
"1771478863484","2018-05-12","168.2","t"
"1771478864095","2018-05-13","166.4","t"
"1771478864242","2018-05-14","165.6","t"
"1771478864782","2018-05-15","167.8","t"
"1771478865342","2018-05-16","167.4","t"
"1771478865697","2018-05-17","167.6","t"
"1771478866556","2018-05-18","167.8","t"
"1771478867475","2018-05-19","167.6","t"
"1771478868338","2018-05-21","167.8","t"
"1771478869251","2018-05-22","168","t"
"1771478869518","2018-05-23","167.2","t"
"1771478870516","2018-05-24","167","t"
"1771478871643","2018-05-25","165","t"
"1771478872012","2018-05-26","164.8","t"
"1771478872515","2018-05-27","163.6","t"
"1771478873619","2018-05-28","166","t"
"1771478874628","2018-05-29","167.2","t"
"1771478875452","2018-05-30","166","t"
"1771478876146","2018-05-31","164.2","t"
"1771478877012","2018-06-01","164.2","t"
"1771478877178","2018-06-02","165.6","t"
"1771478878039","2018-06-03","165.4","t"
"1771478878791","2018-06-04","164.4","t"
"1771478879619","2018-06-05","164.2","t"
"1771478880479","2018-06-06","163.6","t"
"1771478881387","2018-06-07","162.8","t"
"1771478881568","2018-06-08","162.8","t"
"1771478881676","2018-06-09","165.8","t"
"1771478882645","2018-06-10","164.2","t"
